GameID,Date,Hometeam,Awayteam,Homescore,Awayscore,HFTA,AFTA,Ref,Ref,Ref
1209,2015-04-13,MIN,NOP,88,100,28,24,Scott Foster,Eli Roe,Josh Tiven
1210,2015-04-13,OKC,POR,101,90,27,9,Mark Ayotte,Mike Callahan,Derek Richardson
1211,2015-04-13,PHI,MIL,97,107,34,36,Steve Anderson,Karl Lane,Sean Wright
1212,2015-04-13,SAC,LAL,102,92,36,13,Jason Phillips,Dedric Taylor,Scott Wall
1213,2015-04-13,UTA,DAL,109,92,26,23,Tony Brown,Ron Garretson,John Goble
1214,2015-04-14,BOS,TOR,95,93,15,20,Leroy Richardson,Eli Roe,Derrick Stafford
1215,2015-04-14,IND,WAS,99,95,17,17,Eric Lewis,Tom Washington,Haywoode Workman
1216,2015-04-14,PHO,LAC,101,112,20,18,Derrick Collins,Kevin Cutler,Bill Spooner
1217,2015-04-15,BRK,ORL,101,88,23,13,Marat Kogut,Mark Lindsay,Ed Malloy
1218,2015-04-15,CHI,ATL,91,85,26,7,Dan Crawford,Courtney Kirkland,Josh Tiven
1219,2015-04-15,CLE,WAS,113,108,17,21,Kane Fitzgerald,Scott Foster,Scott Twardoski
1220,2015-04-15,DAL,POR,114,98,34,18,David Guthrie,Tre Maddox,Ken Mauer
1221,2015-04-15,GSW,DEN,133,126,34,36,Bill Kennedy,Scott Wall,Leon Wood
1222,2015-04-15,HOU,UTA,117,91,34,18,Brent Barnaky,David Jones,Zach Zarba
1223,2015-04-15,LAL,SAC,99,122,25,41,Ron Garretson,J.T. Orr,Derek Richardson
1224,2015-04-15,MEM,IND,95,83,26,15,Mike Callahan,Michael Smith,James Williams
1225,2015-04-15,MIL,BOS,100,105,16,14,James Capers,Eric Lewis,Ben Taylor
1226,2015-04-15,MIN,OKC,113,138,35,31,Marc Davis,Pat Fraher,Gary Zielinski
1227,2015-04-15,NOP,SAS,108,103,25,13,Tony Brown,Nick Buchert,Monty McCutchen
1228,2015-04-15,NYK,DET,90,112,27,27,Eric Dalen,Lauren Holtkamp,Bennett Salvatore
1229,2015-04-15,PHI,MIA,101,105,25,20,Tony Brothers,Brian Forte,Violet Palmer
1230,2015-04-15,TOR,CHO,92,87,4,16,Matt Boland,Sean Corbin,Joe Crawford
